round_index,my_policy,opp_policy,winner,win_reason,total_steps,total_reward_my,total_reward_opp,my_hp_proxy,my_stability,my_energy,opp_hp_proxy,opp_stability,opp_energy,scoreline_after_round,resource_usage,resource_usage_count
1,momentum_q3_policy,risk_aware_q3_policy,opp,tiebreak_state,492,3.5659523809523836,116.19278571428569,7.077999999999992,100.0,100.0,80.59093333333334,100.0,100.0,0:1,"[{'round_index': 1, 'step_index': 4, 'phase': 'in_round', 'side': 'my', 'resource_type': 'reset', 'reason': '倒地后触发人工复位'}]",1
2,momentum_q3_policy,risk_aware_q3_policy,opp,ko_like,4,-31.92,116.19278571428569,0.0,0.0,88.10000000000001,98.05909333333334,80.79999999999998,83.46285714285716,0:2,[],0
